id,item_id,dept_id,cat_id,store_id,state_id,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,snap_CA,snap_TX,snap_WI,sell_price,lag_1,lag_7,lag_14,lag_28,roll_7,roll_28,weekday_num,price,price_change,event_flag,forecast_units,lower_80,upper_80,actual_units
HOUSEHOLD_1_327_WI_1_validation,HOUSEHOLD_1_327,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.98,6.073827127343726,5.0,2.0,4.0,3.363219412328725,4.662233424510752,3,0.98,0.0,0,5.804726679342025,3.652458291326436,7.956995067357614,2
HOUSEHOLD_1_334_CA_1_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,13.546079968622246,9.0,6.0,11.0,10.597157510056054,14.113575091799728,3,0.97,0.0,0,10.381484515588754,6.532252298834717,14.230716732342792,1
HOUSEHOLD_1_334_CA_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,20.92789367939461,20.0,25.0,43.0,22.463021260534155,23.972898172276395,3,0.97,0.0,0,24.391721009104383,15.34779302468777,33.435648993521,16
HOUSEHOLD_1_334_TX_1_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.96,10.836040725829161,9.0,12.0,6.0,10.73861499819551,9.82751089240602,3,0.96,0.0,0,9.413475508375925,5.923160308843909,12.903790707907941,7
HOUSEHOLD_1_334_TX_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.96,9.786314421226413,14.0,12.0,9.0,9.355971237131792,13.088992809282946,3,0.96,0.0,0,10.619043087506178,6.681729237820209,14.556356937192147,8
HOUSEHOLD_1_334_TX_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.96,7.865472158422277,7.0,10.0,12.0,11.007534470306348,11.001883617576587,3,0.96,0.0,0,8.897099007822604,5.598245160365997,12.195952855279211,10
HOUSEHOLD_1_334_WI_2_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,15.510431699287096,29.0,14.0,15.0,19.587512766876298,20.754021048861933,3,0.97,0.0,0,16.669502733024423,10.488807971993113,22.850197494055735,13
HOUSEHOLD_1_334_WI_3_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,10.100259888175302,10.0,9.0,14.0,11.384175580824946,12.131758180920523,3,0.97,0.0,0,9.853887221599663,6.200276786917888,13.507497656281439,5
HOUSEHOLD_1_389_WI_1_validation,HOUSEHOLD_1_389,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.98,5.219552128114055,0.0,2.0,6.0,2.007788287740833,3.3233756433637796,3,0.98,0.0,0,5.896311872507895,3.7100856554763935,8.082538089539396,0
HOUSEHOLD_1_399_CA_4_validation,HOUSEHOLD_1_399,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,5.0874041489280595,5.0,0.0,11.0,4.0355771861896095,2.2946085822616884,3,0.97,0.0,0,6.974395518404956,4.388438964550111,9.560352072259802,6
HOUSEHOLD_1_409_WI_2_validation,HOUSEHOLD_1_409,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,2.94,8.849289093045403,10.0,6.0,21.0,11.441828125637997,12.217599888552355,3,2.94,0.0,0,9.895716904145269,6.226596918644498,13.56483688964604,9
HOUSEHOLD_1_441_WI_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,2.77,5.875136042024949,3.0,4.0,6.0,5.762270873637703,6.083424861266569,3,2.77,0.0,0,6.3458349140117125,3.992935176354955,8.69873465166847,1
HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,18.557599001892534,7.0,34.0,30.0,24.98176576502716,27.38829858411393,3,0.97,0.0,0,21.561471537493276,13.56693946858545,29.556003606401102,16
HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.96,6.4027526964535735,8.0,4.0,12.0,8.045709721761401,7.797141716154636,3,0.96,0.0,0,7.539489157543499,4.7440079795379715,10.334970335549025,10
HOUSEHOLD_1_459_TX_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.96,4.66264057885736,0.0,5.0,13.0,1.5814901045703176,3.0382296689997226,3,0.96,0.0,0,6.243046219771778,3.928258329490251,8.557834110053305,0
HOUSEHOLD_1_459_WI_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,6.5566861238475225,7.0,11.0,9.0,6.6353294469772885,7.730260933172894,3,0.97,0.0,0,8.459890587592497,5.323144262818105,11.596636912366888,4
HOUSEHOLD_1_459_WI_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,24.85770293793289,29.0,23.0,21.0,25.73364321193667,27.96912508869845,3,0.97,0.0,0,22.54813903214496,14.187771778304349,30.90850628598557,25
HOUSEHOLD_1_459_WI_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,8.122128340687345,10.0,4.0,17.0,10.791419272708954,12.840711961034382,3,0.97,0.0,0,8.72174438673605,5.487908278874346,11.955580494597754,0
HOUSEHOLD_1_474_TX_2_validation,HOUSEHOLD_1_474,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.97,6.9875751285003265,7.0,0.0,9.0,8.824936747109088,11.206234186777275,3,0.97,0.0,0,7.169185451907861,4.511004960675574,9.827365943140148,9
HOUSEHOLD_1_521_TX_1_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.94,7.207694602282575,14.0,10.0,0.0,14.894881501451184,7.866577518219939,3,0.94,0.0,0,8.242919030917212,5.18662111453949,11.299216947294935,4
HOUSEHOLD_1_521_TX_2_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.94,5.33539293547135,1.0,17.0,0.0,4.3133433510184345,7.471192980611751,3,0.94,0.0,0,7.426720931639976,4.673051797713717,10.180390065566236,2
HOUSEHOLD_1_521_TX_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,0.94,5.968761841730326,6.0,8.0,12.0,6.535561524185375,7.633890381046343,3,0.94,0.0,0,7.251583829700673,4.562851783926057,9.940315875475289,1
HOUSEHOLD_1_535_CA_1_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-04-28,11613,Thursday,6,4,2016,,,0,0,0,6.97,6.092734483326784,2.0,6.0,7.0,8.082788869011473,8.41355436011001,3,6.97,0.0,0,6.3458349140117125,3.992935176354955,8.69873465166847,8
FOODS_1_218_CA_2_validation,FOODS_1_218,FOODS_1,FOODS,CA_2,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.98,12.617380526750429,3.0,12.0,12.0,8.076439931448526,9.804824268576416,4,0.98,0.0,0,10.695766983810506,6.730005555841676,14.661528411779337,0
FOODS_2_360_WI_2_validation,FOODS_2_360,FOODS_2,FOODS,WI_2,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.94,37.41097857803015,51.0,73.0,54.0,34.72721150967656,66.57466002027628,4,0.94,0.0,0,47.152450594066465,29.66933132985684,64.63556985827609,48
FOODS_3_007_WI_2_validation,FOODS_3_007,FOODS_3,FOODS,WI_2,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.25,30.289357233613348,24.0,121.0,0.0,35.24063530105195,35.81015882526299,4,0.25,0.0,0,30.866210082239622,19.421680152127117,42.31074001235213,29
FOODS_3_030_TX_3_validation,FOODS_3_030,FOODS_3,FOODS,TX_3,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.25,19.498811547212064,20.0,17.0,24.0,18.376051305858528,18.84401282646463,4,1.25,0.0,0,20.831994053616967,13.107936619441485,28.55605148779245,18
FOODS_3_080_CA_2_validation,FOODS_3_080,FOODS_3,FOODS,CA_2,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,12.750642788752893,13.0,14.0,13.0,13.969728771217094,14.206717907089986,4,1.68,0.0,0,14.707637682004881,9.254360483266197,20.160914880743565,24
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.6,40.044131991115414,87.0,47.0,72.0,52.23907432222354,51.738340009127306,4,1.6,0.0,0,64.1456947932562,40.361844362856495,87.92954522365591,63
FOODS_3_090_CA_2_validation,FOODS_3_090,FOODS_3,FOODS,CA_2,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.6,34.27141435480176,91.0,70.0,53.0,53.833848533925256,49.35131927633846,4,1.6,0.0,0,53.94106131732933,33.94087052411561,73.94125211054305,46
FOODS_3_090_CA_3_validation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.6,79.73717876961916,141.0,129.0,156.0,108.00035308755596,111.14294541474615,4,1.6,0.0,0,120.20991619805498,75.63865266555673,164.78117973055322,196
FOODS_3_090_CA_4_validation,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.6,24.735078913893314,15.0,48.0,52.0,21.48634951855528,27.228730236781676,4,1.6,0.0,0,27.371569077012254,17.22277722011191,37.52036093391259,20
FOODS_3_090_TX_1_validation,FOODS_3_090,FOODS_3,FOODS,TX_1,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.5,42.04943324047247,59.0,60.0,44.0,46.240973634446426,51.310243408611605,4,1.5,0.0,0,55.42834848000698,34.87670344597182,75.97999351404215,43
FOODS_3_090_TX_2_validation,FOODS_3_090,FOODS_3,FOODS,TX_2,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.5,43.97140395637276,54.0,68.0,48.0,55.96509492640087,61.919845160171654,4,1.5,0.0,0,56.270505425376065,35.40660662447257,77.13440422627956,60
FOODS_3_090_TX_3_validation,FOODS_3_090,FOODS_3,FOODS,TX_3,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.5,50.25124557104258,70.0,84.0,59.0,63.496368953188245,62.83837795258278,4,1.5,0.0,0,64.56969647307575,40.628635296614775,88.51075764953673,81
FOODS_3_090_WI_1_validation,FOODS_3_090,FOODS_3,FOODS,WI_1,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.38,17.561588566568474,21.0,20.0,23.0,20.807787691939534,21.34480406584203,4,1.38,0.0,0,20.711480386292852,13.03210684006486,28.390853932520844,43
FOODS_3_090_WI_3_validation,FOODS_3_090,FOODS_3,FOODS,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.38,59.30371133370255,70.0,102.0,101.0,78.21610061012179,81.05402515253046,4,1.38,0.0,0,79.0491216483268,49.7393995851723,108.3588437114813,90
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,4.98,37.66970446199643,39.0,60.0,44.0,45.61287740437401,38.83179077966493,4,4.98,0.0,0,46.41031449973538,29.20236341202553,63.61826558744523,45
FOODS_3_120_CA_3_validation,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,4.98,66.52164128967593,43.0,46.0,56.0,70.34438467996911,69.69323902713514,4,4.98,0.0,0,57.36500811705967,36.0952911486459,78.63472508547345,63
FOODS_3_226_WI_1_validation,FOODS_3_226,FOODS_3,FOODS,WI_1,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,33.61101383386952,41.0,38.0,39.0,35.180837625657595,36.93806654927154,4,1.68,0.0,0,39.770138346677584,25.024222426952804,54.516054266402364,32
FOODS_3_226_WI_2_validation,FOODS_3_226,FOODS_3,FOODS,WI_2,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,46.44602110072973,48.0,60.0,55.0,40.7281000189779,45.503453576173044,4,1.68,0.0,0,55.518783092401854,34.93360684006961,76.1039593447341,45
FOODS_3_226_WI_3_validation,FOODS_3_226,FOODS_3,FOODS,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,47.61476104431479,55.0,51.0,50.0,43.508692214427526,45.305744482178305,4,1.68,0.0,0,52.1502942406054,32.814081543595314,71.48650693761547,41
FOODS_3_234_WI_2_validation,FOODS_3_234,FOODS_3,FOODS,WI_2,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.25,29.403894676016613,32.0,0.0,0.0,23.676204248560303,12.419051062140074,4,0.25,0.0,0,31.666316788072557,19.925124419721232,43.40750915642388,12
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,31.72692014201082,33.0,23.0,45.0,36.548267286066014,38.208495392945075,4,1.58,0.0,0,34.55300739507907,21.74149194647793,47.36452284368021,38
FOODS_3_252_CA_2_validation,FOODS_3_252,FOODS_3,FOODS,CA_2,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,29.908953938245162,27.0,35.0,29.0,32.78795915276384,34.83984693104811,4,1.58,0.0,0,33.78311287481812,21.257057832813057,46.309167916823185,23
FOODS_3_252_CA_3_validation,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,34.92379395576315,35.0,44.0,33.0,41.33941158864978,46.620567182876734,4,1.58,0.0,0,37.316963256837056,23.480632144080236,51.15329436959388,51
FOODS_3_252_CA_4_validation,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,15.692967294152888,11.0,20.0,27.0,13.983548710213094,17.031601463267556,4,1.58,0.0,0,18.86654698316569,11.871235247406045,25.861858718925337,11
FOODS_3_252_TX_1_validation,FOODS_3_252,FOODS_3,FOODS,TX_1,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,29.111974432233936,17.0,27.0,32.0,29.989122646780313,30.961566375980794,4,1.58,0.0,0,29.848234384598225,18.781148050856743,40.91532071833971,40
FOODS_3_252_TX_2_validation,FOODS_3_252,FOODS_3,FOODS,TX_2,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,38.45585392275211,63.0,56.0,52.0,48.74699456203264,48.65103435479387,4,1.58,0.0,0,54.37587690509973,34.21446580025529,74.53728800994416,58
FOODS_3_252_TX_3_validation,FOODS_3_252,FOODS_3,FOODS,TX_3,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,30.674187632328213,36.0,37.0,29.0,33.0433302936569,33.26083257341423,4,1.58,0.0,0,35.53687849506704,22.360564704810603,48.71319228532348,52
FOODS_3_318_WI_3_validation,FOODS_3_318,FOODS_3,FOODS,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.48,17.344554212259652,33.0,25.0,28.0,24.053506744535643,23.62051954327677,4,1.48,0.0,0,25.294282372818845,15.915703956318998,34.67286078931869,29
FOODS_3_377_TX_2_validation,FOODS_3_377,FOODS_3,FOODS,TX_2,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,21.654768145091527,28.0,39.0,32.0,26.67752074645485,27.169380186613715,4,1.68,0.0,0,30.38005967433248,19.11578390820725,41.64433544045771,37
FOODS_3_377_TX_3_validation,FOODS_3_377,FOODS_3,FOODS,TX_3,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,40.6974527654057,52.0,42.0,56.0,42.6367395558753,42.4806134603974,4,1.68,0.0,0,49.897338707363936,31.39647369193497,68.3982037227929,52
FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.38,15.339041039291672,16.0,16.0,33.0,18.962091549617963,19.41909431597592,4,1.38,0.0,0,18.91721165723778,11.903114544936194,25.931308769539363,21
FOODS_3_541_CA_3_validation,FOODS_3_541,FOODS_3,FOODS,CA_3,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.0,6.03607464356119,0.0,0.0,0.0,2.727639721029821,0.6819099302574553,4,1.0,0.0,0,6.4356008744794275,4.04941784034601,8.821783908612845,0
FOODS_3_555_CA_2_validation,FOODS_3_555,FOODS_3,FOODS,CA_2,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,17.818834954656907,18.0,15.0,23.0,22.28861830543868,20.357868862073957,4,1.68,0.0,0,19.077684598413416,12.00408755484834,26.151281641978493,18
FOODS_3_555_TX_1_validation,FOODS_3_555,FOODS_3,FOODS,TX_1,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,27.33479595430513,30.0,30.0,28.0,27.893835993082963,29.187744712556455,4,1.68,0.0,0,31.138614326919875,19.593082734373706,42.68414591946604,30
FOODS_3_555_TX_2_validation,FOODS_3_555,FOODS_3,FOODS,TX_2,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,38.69502569318548,41.0,39.0,51.0,37.23682995084279,41.63063605913926,4,1.68,0.0,0,45.3744506148825,28.55057568042033,62.198325549344666,47
FOODS_3_555_TX_3_validation,FOODS_3_555,FOODS_3,FOODS,TX_3,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,28.24083063237238,40.0,30.0,23.0,28.319834551926135,27.865672923695822,4,1.68,0.0,0,32.9478141889591,20.731470018014225,45.16415835990397,39
FOODS_3_555_WI_3_validation,FOODS_3_555,FOODS_3,FOODS,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,24.258342367836995,26.0,25.0,20.0,27.193663301972695,27.83413011120746,4,1.68,0.0,0,24.998008779699344,15.729282269051364,34.26673529034733,25
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,36.17370085714294,28.0,32.0,36.0,36.73636968651736,39.18409242162934,4,1.68,0.0,0,34.07316638884808,21.439565713161212,46.70676706453495,36
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,FOODS,CA_2,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,29.91012843730211,34.0,24.0,30.0,32.81875634219055,33.24040337126193,4,1.68,0.0,0,31.52002052392809,19.83307167848431,43.20696936937187,37
FOODS_3_586_CA_3_validation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,54.407308070248725,61.0,57.0,62.0,65.10228290621876,68.4898564408404,4,1.68,0.0,0,63.072669776788,39.686674051712025,86.45866550186398,65
FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,19.703497058746823,8.0,15.0,25.0,15.949286147105108,16.63017867963342,4,1.68,0.0,0,20.34872640552331,12.803854269708943,27.893598541337674,18
FOODS_3_586_TX_1_validation,FOODS_3_586,FOODS_3,FOODS,TX_1,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,46.38878391909876,50.0,53.0,40.0,50.46491011965772,55.044798958485856,4,1.68,0.0,0,48.54997164971601,30.54868149550306,66.55126180392895,70
FOODS_3_586_TX_2_validation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,62.70878841151189,80.0,80.0,77.0,69.01605818235866,75.21830025987538,4,1.68,0.0,0,77.83292202769631,48.974140748078625,106.691703307314,86
FOODS_3_586_TX_3_validation,FOODS_3_586,FOODS_3,FOODS,TX_3,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,51.86195940465334,55.0,56.0,61.0,50.83067622411925,58.17195477031553,4,1.68,0.0,0,57.37012381375286,36.09851005451953,78.64173757298619,66
FOODS_3_586_WI_1_validation,FOODS_3_586,FOODS_3,FOODS,WI_1,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,12.8712027077243,13.0,23.0,13.0,14.609058822150283,14.687978991251855,4,1.68,0.0,0,16.73531086008431,10.530215854326652,22.94040586584197,16
FOODS_3_586_WI_3_validation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,29.43892947975617,35.0,37.0,37.0,34.118110563160045,31.815241926504303,4,1.68,0.0,0,35.61224462480158,22.407986687039973,48.816502562563194,23
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,2.48,18.529449007488818,21.0,20.0,15.0,21.958873728603326,22.204004146436542,4,2.48,0.0,0,20.58273669670613,12.951098554496404,28.21437483891586,19
FOODS_3_587_CA_4_validation,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,2.48,13.715365292783016,9.0,11.0,13.0,17.27407022123931,16.068517555309825,4,2.48,0.0,0,12.696222630262737,7.988735073342998,17.403710187182476,9
FOODS_3_587_TX_1_validation,FOODS_3_587,FOODS_3,FOODS,TX_1,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,2.48,22.532923403093992,17.0,38.0,12.0,24.688999486475804,23.886535585904664,4,2.48,0.0,0,23.545805105135496,14.815524628966116,32.276085581304876,12
FOODS_3_587_TX_2_validation,FOODS_3_587,FOODS_3,FOODS,TX_2,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,2.48,22.382569884030115,34.0,27.0,21.0,30.856612293420376,28.571295930497946,4,2.48,0.0,0,27.503188690433582,17.30559509852344,37.700782282343724,28
FOODS_3_635_CA_3_validation,FOODS_3_635,FOODS_3,FOODS,CA_3,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.88,5.430214510651347,0.0,0.0,0.0,2.697304299626483,0.6743260749066208,4,0.88,0.0,0,5.505593174868406,3.464237086611239,7.5469492631255735,0
FOODS_3_635_CA_4_validation,FOODS_3_635,FOODS_3,FOODS,CA_4,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.0,5.924701911760917,0.0,0.0,0.0,2.5118337042938212,0.6279584260734553,4,1.0,0.0,0,6.4356008744794275,4.04941784034601,8.821783908612845,0
FOODS_3_694_WI_1_validation,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,17.699001935415605,18.0,21.0,31.0,20.667163512892568,20.845362306794566,4,1.68,0.0,0,22.31308767970574,14.039872435487842,30.586302923923633,23
FOODS_3_694_WI_2_validation,FOODS_3_694,FOODS_3,FOODS,WI_2,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,35.759887126329566,31.0,41.0,52.0,32.14041813641787,37.07081881981876,4,1.68,0.0,0,39.7461097682086,25.009103130988333,54.48311640542886,41
FOODS_3_694_WI_3_validation,FOODS_3_694,FOODS_3,FOODS,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.68,40.5961148242742,46.0,65.0,46.0,42.22529691285805,44.5920385139288,4,1.68,0.0,0,51.675198898548686,32.51514138376986,70.83525641332751,40
FOODS_3_711_WI_2_validation,FOODS_3_711,FOODS_3,FOODS,WI_2,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.25,26.037919357100353,26.0,0.0,0.0,26.594678062144926,10.862955229821946,4,0.25,0.0,0,26.124717899266866,16.438231767108345,35.81120403142538,30
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,12.807727192680455,18.0,20.0,29.0,16.290613363199277,18.751224769371248,4,1.58,0.0,0,20.930027293095744,13.169621232368074,28.690433353823416,16
FOODS_3_714_TX_1_validation,FOODS_3_714,FOODS_3,FOODS,TX_1,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,16.994196458378678,21.0,17.0,25.0,19.498531361885764,20.4817756976143,4,1.58,0.0,0,20.77639809227425,13.072954450394125,28.479841734154373,27
FOODS_3_714_WI_1_validation,FOODS_3_714,FOODS_3,FOODS,WI_1,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.58,16.51689469168995,18.0,23.0,17.0,16.794740358074932,17.37725651809016,4,1.58,0.0,0,21.323862238112056,13.41743061079379,29.230293865430323,14
FOODS_3_808_CA_4_validation,FOODS_3_808,FOODS_3,FOODS,CA_4,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,1.0,5.924701911760917,0.0,0.0,0.0,2.5463570448465944,0.6365892612116486,4,1.0,0.0,0,6.4356008744794275,4.04941784034601,8.821783908612845,0
HOBBIES_1_008_TX_2_validation,HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_2,TX,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.48,6.1560105687825555,0.0,7.0,0.0,3.1708503529026237,3.50699830251137,4,0.48,0.0,0,5.665581957615664,3.564905453675626,7.766258461555701,5
HOBBIES_1_015_CA_2_validation,HOBBIES_1_015,HOBBIES_1,HOBBIES,CA_2,CA,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.7,8.176549493079149,13.0,4.0,4.0,8.64494301979396,7.589807183519918,4,0.7,0.0,0,7.43199252912751,4.676368799704595,10.187616258550426,53
HOBBIES_1_048_WI_3_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.48,5.198084343195311,13.0,9.0,5.0,6.587563344269474,5.325462264638797,4,0.48,0.0,0,7.382037282387009,4.644935889038544,10.119138675735474,6
HOBBIES_1_103_WI_3_validation,HOBBIES_1_103,HOBBIES_1,HOBBIES,WI_3,WI,2016-04-29,11613,Friday,7,4,2016,,,0,0,0,0.7,5.333005873951379,1.0,7.0,4.0,5.678004778756474,4.24092976611769,4,0.7,0.0,0,5.630849502313047,3.5430510492641942,7.718647955361899,8
