store_id,item_id,wm_yr_wk,sell_price
CA_3,HOUSEHOLD_1_459,11539,0.97
CA_3,HOUSEHOLD_1_459,11540,0.97
CA_3,HOUSEHOLD_1_459,11541,0.97
CA_3,HOUSEHOLD_1_459,11542,0.97
CA_3,HOUSEHOLD_1_459,11543,0.97
CA_3,HOUSEHOLD_1_459,11544,0.97
CA_3,HOUSEHOLD_1_459,11545,0.97
CA_3,HOUSEHOLD_1_459,11546,0.97
CA_3,HOUSEHOLD_1_459,11547,0.97
CA_3,HOUSEHOLD_1_459,11548,0.97
CA_3,HOUSEHOLD_1_459,11549,0.97
CA_3,HOUSEHOLD_1_459,11550,0.97
CA_3,HOUSEHOLD_1_459,11551,0.97
CA_3,HOUSEHOLD_1_459,11552,0.97
CA_3,HOUSEHOLD_1_459,11601,0.97
CA_3,HOUSEHOLD_1_459,11602,0.97
CA_3,HOUSEHOLD_1_459,11603,0.97
CA_3,HOUSEHOLD_1_459,11604,0.97
CA_3,HOUSEHOLD_1_459,11605,0.97
CA_3,HOUSEHOLD_1_459,11606,0.97
CA_3,HOUSEHOLD_1_459,11607,0.97
CA_3,HOUSEHOLD_1_459,11608,0.97
CA_3,HOUSEHOLD_1_459,11609,0.97
CA_3,HOUSEHOLD_1_459,11610,0.97
CA_3,HOUSEHOLD_1_459,11611,0.97
CA_3,HOUSEHOLD_1_459,11612,0.97
CA_3,HOUSEHOLD_1_459,11613,0.97
CA_3,HOUSEHOLD_1_459,11614,0.97
CA_3,HOUSEHOLD_1_459,11615,0.97
CA_3,HOUSEHOLD_1_459,11616,0.97
CA_3,HOUSEHOLD_1_459,11617,0.97
CA_3,FOODS_3_090,11513,1.48
CA_3,FOODS_3_090,11514,1.48
CA_3,FOODS_3_090,11515,1.48
CA_3,FOODS_3_090,11516,1.0
CA_3,FOODS_3_090,11517,1.0
CA_3,FOODS_3_090,11518,1.0
CA_3,FOODS_3_090,11519,1.0
CA_3,FOODS_3_090,11520,1.48
CA_3,FOODS_3_090,11521,1.48
CA_3,FOODS_3_090,11522,1.48
CA_3,FOODS_3_090,11523,1.48
CA_3,FOODS_3_090,11524,1.48
CA_3,FOODS_3_090,11525,1.48
CA_3,FOODS_3_090,11526,1.48
CA_3,FOODS_3_090,11527,1.48
CA_3,FOODS_3_090,11528,1.48
CA_3,FOODS_3_090,11529,1.48
CA_3,FOODS_3_090,11530,1.48
CA_3,FOODS_3_090,11531,1.48
CA_3,FOODS_3_090,11532,1.48
CA_3,FOODS_3_090,11533,1.48
CA_3,FOODS_3_090,11534,1.48
CA_3,FOODS_3_090,11535,1.48
CA_3,FOODS_3_090,11536,1.48
CA_3,FOODS_3_090,11537,1.48
CA_3,FOODS_3_090,11538,1.5
CA_3,FOODS_3_090,11539,1.5
CA_3,FOODS_3_090,11540,1.5
CA_3,FOODS_3_090,11541,1.5
CA_3,FOODS_3_090,11542,1.5
CA_3,FOODS_3_090,11543,1.5
CA_3,FOODS_3_090,11544,1.5
CA_3,FOODS_3_090,11545,1.0
CA_3,FOODS_3_090,11546,1.0
CA_3,FOODS_3_090,11547,1.0
CA_3,FOODS_3_090,11548,1.0
CA_3,FOODS_3_090,11549,1.6
CA_3,FOODS_3_090,11550,1.6
CA_3,FOODS_3_090,11551,1.6
CA_3,FOODS_3_090,11552,1.6
CA_3,FOODS_3_090,11601,1.6
CA_3,FOODS_3_090,11602,1.6
CA_3,FOODS_3_090,11603,1.6
CA_3,FOODS_3_090,11604,1.6
CA_3,FOODS_3_090,11605,1.6
CA_3,FOODS_3_090,11606,1.6
CA_3,FOODS_3_090,11607,1.6
CA_3,FOODS_3_090,11608,1.6
CA_3,FOODS_3_090,11609,1.6
CA_3,FOODS_3_090,11610,1.6
CA_3,FOODS_3_090,11611,1.6
CA_3,FOODS_3_090,11612,1.6
CA_3,FOODS_3_090,11613,1.6
CA_3,FOODS_3_090,11614,1.6
CA_3,FOODS_3_090,11615,1.6
CA_3,FOODS_3_090,11616,1.6
CA_3,FOODS_3_090,11617,1.6
CA_3,FOODS_3_120,11513,4.98
CA_3,FOODS_3_120,11514,4.98
CA_3,FOODS_3_120,11515,4.98
CA_3,FOODS_3_120,11516,4.98
CA_3,FOODS_3_120,11517,4.98
CA_3,FOODS_3_120,11518,4.98
CA_3,FOODS_3_120,11519,4.98
CA_3,FOODS_3_120,11520,4.98
CA_3,FOODS_3_120,11521,4.98
CA_3,FOODS_3_120,11522,4.98
CA_3,FOODS_3_120,11523,4.98
CA_3,FOODS_3_120,11524,4.98
CA_3,FOODS_3_120,11525,4.98
CA_3,FOODS_3_120,11526,4.98
CA_3,FOODS_3_120,11527,4.98
CA_3,FOODS_3_120,11528,4.98
CA_3,FOODS_3_120,11529,4.98
CA_3,FOODS_3_120,11530,4.98
CA_3,FOODS_3_120,11531,4.98
CA_3,FOODS_3_120,11532,4.98
CA_3,FOODS_3_120,11533,4.98
CA_3,FOODS_3_120,11534,4.98
CA_3,FOODS_3_120,11535,4.98
CA_3,FOODS_3_120,11536,4.98
CA_3,FOODS_3_120,11537,4.98
CA_3,FOODS_3_120,11538,4.98
CA_3,FOODS_3_120,11539,4.98
CA_3,FOODS_3_120,11540,4.98
CA_3,FOODS_3_120,11541,4.98
CA_3,FOODS_3_120,11542,4.98
CA_3,FOODS_3_120,11543,4.98
CA_3,FOODS_3_120,11544,4.98
CA_3,FOODS_3_120,11545,4.98
CA_3,FOODS_3_120,11546,4.98
CA_3,FOODS_3_120,11547,4.98
CA_3,FOODS_3_120,11548,4.98
CA_3,FOODS_3_120,11549,4.98
CA_3,FOODS_3_120,11550,4.98
CA_3,FOODS_3_120,11551,4.98
CA_3,FOODS_3_120,11552,4.98
CA_3,FOODS_3_120,11601,4.98
CA_3,FOODS_3_120,11602,4.98
CA_3,FOODS_3_120,11603,4.98
CA_3,FOODS_3_120,11604,4.98
CA_3,FOODS_3_120,11605,4.98
CA_3,FOODS_3_120,11606,3.98
CA_3,FOODS_3_120,11607,4.98
CA_3,FOODS_3_120,11608,4.98
CA_3,FOODS_3_120,11609,4.98
CA_3,FOODS_3_120,11610,4.98
CA_3,FOODS_3_120,11611,4.98
CA_3,FOODS_3_120,11612,4.98
CA_3,FOODS_3_120,11613,4.98
CA_3,FOODS_3_120,11614,4.98
CA_3,FOODS_3_120,11615,4.98
CA_3,FOODS_3_120,11616,4.98
CA_3,FOODS_3_120,11617,4.98
CA_3,FOODS_3_252,11513,1.58
CA_3,FOODS_3_252,11514,1.58
CA_3,FOODS_3_252,11515,1.58
CA_3,FOODS_3_252,11516,1.58
CA_3,FOODS_3_252,11517,1.58
CA_3,FOODS_3_252,11518,1.58
CA_3,FOODS_3_252,11519,1.58
CA_3,FOODS_3_252,11520,1.58
CA_3,FOODS_3_252,11521,1.58
CA_3,FOODS_3_252,11522,1.58
CA_3,FOODS_3_252,11523,1.58
CA_3,FOODS_3_252,11524,1.58
CA_3,FOODS_3_252,11525,1.58
CA_3,FOODS_3_252,11526,1.58
CA_3,FOODS_3_252,11527,1.58
CA_3,FOODS_3_252,11528,1.58
CA_3,FOODS_3_252,11529,1.58
CA_3,FOODS_3_252,11530,1.58
CA_3,FOODS_3_252,11531,1.58
CA_3,FOODS_3_252,11532,1.58
CA_3,FOODS_3_252,11533,1.58
CA_3,FOODS_3_252,11534,1.58
CA_3,FOODS_3_252,11535,1.58
CA_3,FOODS_3_252,11536,1.58
CA_3,FOODS_3_252,11537,1.58
CA_3,FOODS_3_252,11538,1.58
CA_3,FOODS_3_252,11539,1.58
CA_3,FOODS_3_252,11540,1.58
CA_3,FOODS_3_252,11541,1.58
CA_3,FOODS_3_252,11542,1.58
CA_3,FOODS_3_252,11543,1.58
CA_3,FOODS_3_252,11544,1.58
CA_3,FOODS_3_252,11545,1.58
CA_3,FOODS_3_252,11546,1.58
CA_3,FOODS_3_252,11547,1.58
CA_3,FOODS_3_252,11548,1.58
CA_3,FOODS_3_252,11549,1.58
CA_3,FOODS_3_252,11550,1.58
CA_3,FOODS_3_252,11551,1.58
CA_3,FOODS_3_252,11552,1.58
CA_3,FOODS_3_252,11601,1.58
CA_3,FOODS_3_252,11602,1.58
CA_3,FOODS_3_252,11603,1.58
CA_3,FOODS_3_252,11604,1.58
CA_3,FOODS_3_252,11605,1.58
CA_3,FOODS_3_252,11606,1.58
CA_3,FOODS_3_252,11607,1.58
CA_3,FOODS_3_252,11608,1.58
CA_3,FOODS_3_252,11609,1.58
CA_3,FOODS_3_252,11610,1.58
CA_3,FOODS_3_252,11611,1.58
CA_3,FOODS_3_252,11612,1.58
CA_3,FOODS_3_252,11613,1.58
CA_3,FOODS_3_252,11614,1.58
CA_3,FOODS_3_252,11615,1.58
CA_3,FOODS_3_252,11616,1.58
CA_3,FOODS_3_252,11617,1.58
CA_3,FOODS_3_541,11513,0.88
CA_3,FOODS_3_541,11514,0.88
CA_3,FOODS_3_541,11515,0.88
CA_3,FOODS_3_541,11516,0.88
CA_3,FOODS_3_541,11517,0.88
CA_3,FOODS_3_541,11518,1.0
CA_3,FOODS_3_541,11519,1.0
CA_3,FOODS_3_541,11520,1.0
CA_3,FOODS_3_541,11521,1.0
CA_3,FOODS_3_541,11522,1.0
CA_3,FOODS_3_541,11523,1.0
CA_3,FOODS_3_541,11524,1.0
CA_3,FOODS_3_541,11525,1.0
CA_3,FOODS_3_541,11526,1.0
CA_3,FOODS_3_541,11527,1.0
CA_3,FOODS_3_541,11528,1.0
CA_3,FOODS_3_541,11529,1.0
CA_3,FOODS_3_541,11530,1.0
CA_3,FOODS_3_541,11531,1.0
CA_3,FOODS_3_541,11532,1.0
CA_3,FOODS_3_541,11533,1.0
CA_3,FOODS_3_541,11534,1.0
CA_3,FOODS_3_541,11535,1.0
CA_3,FOODS_3_541,11536,1.0
CA_3,FOODS_3_541,11537,0.88
CA_3,FOODS_3_541,11538,0.88
CA_3,FOODS_3_541,11539,0.88
CA_3,FOODS_3_541,11540,0.88
CA_3,FOODS_3_541,11541,0.88
CA_3,FOODS_3_541,11542,0.88
CA_3,FOODS_3_541,11543,0.88
CA_3,FOODS_3_541,11544,0.88
CA_3,FOODS_3_541,11545,0.88
CA_3,FOODS_3_541,11546,0.88
CA_3,FOODS_3_541,11547,0.88
CA_3,FOODS_3_541,11548,1.0
CA_3,FOODS_3_541,11549,1.0
CA_3,FOODS_3_541,11550,1.0
CA_3,FOODS_3_541,11551,1.0
CA_3,FOODS_3_541,11552,1.0
CA_3,FOODS_3_541,11601,1.0
CA_3,FOODS_3_541,11602,1.0
CA_3,FOODS_3_541,11603,1.0
CA_3,FOODS_3_541,11604,1.0
CA_3,FOODS_3_541,11605,1.0
CA_3,FOODS_3_541,11606,1.0
CA_3,FOODS_3_541,11607,1.0
CA_3,FOODS_3_541,11608,1.0
CA_3,FOODS_3_541,11609,1.0
CA_3,FOODS_3_541,11610,1.0
CA_3,FOODS_3_541,11611,1.0
CA_3,FOODS_3_541,11612,1.0
CA_3,FOODS_3_541,11613,1.0
CA_3,FOODS_3_541,11614,0.88
CA_3,FOODS_3_541,11615,0.88
CA_3,FOODS_3_541,11616,0.88
CA_3,FOODS_3_541,11617,0.88
CA_3,FOODS_3_586,11513,1.68
CA_3,FOODS_3_586,11514,1.68
CA_3,FOODS_3_586,11515,1.68
CA_3,FOODS_3_586,11516,1.68
CA_3,FOODS_3_586,11517,1.68
CA_3,FOODS_3_586,11518,1.68
CA_3,FOODS_3_586,11519,1.68
CA_3,FOODS_3_586,11520,1.68
CA_3,FOODS_3_586,11521,1.68
CA_3,FOODS_3_586,11522,1.68
CA_3,FOODS_3_586,11523,1.68
CA_3,FOODS_3_586,11524,1.68
CA_3,FOODS_3_586,11525,1.68
CA_3,FOODS_3_586,11526,1.68
CA_3,FOODS_3_586,11527,1.68
CA_3,FOODS_3_586,11528,1.68
CA_3,FOODS_3_586,11529,1.68
CA_3,FOODS_3_586,11530,1.68
CA_3,FOODS_3_586,11531,1.68
CA_3,FOODS_3_586,11532,1.68
CA_3,FOODS_3_586,11533,1.68
CA_3,FOODS_3_586,11534,1.68
CA_3,FOODS_3_586,11535,1.68
CA_3,FOODS_3_586,11536,1.68
CA_3,FOODS_3_586,11537,1.68
CA_3,FOODS_3_586,11538,1.68
CA_3,FOODS_3_586,11539,1.68
CA_3,FOODS_3_586,11540,1.68
CA_3,FOODS_3_586,11541,1.68
CA_3,FOODS_3_586,11542,1.68
CA_3,FOODS_3_586,11543,1.68
CA_3,FOODS_3_586,11544,1.68
CA_3,FOODS_3_586,11545,1.68
CA_3,FOODS_3_586,11546,1.68
CA_3,FOODS_3_586,11547,1.68
CA_3,FOODS_3_586,11548,1.68
CA_3,FOODS_3_586,11549,1.68
CA_3,FOODS_3_586,11550,1.68
CA_3,FOODS_3_586,11551,1.68
CA_3,FOODS_3_586,11552,1.68
CA_3,FOODS_3_586,11601,1.68
CA_3,FOODS_3_586,11602,1.68
CA_3,FOODS_3_586,11603,1.68
CA_3,FOODS_3_586,11604,1.68
CA_3,FOODS_3_586,11605,1.68
CA_3,FOODS_3_586,11606,1.68
CA_3,FOODS_3_586,11607,1.68
CA_3,FOODS_3_586,11608,1.68
CA_3,FOODS_3_586,11609,1.68
CA_3,FOODS_3_586,11610,1.68
CA_3,FOODS_3_586,11611,1.68
CA_3,FOODS_3_586,11612,1.68
CA_3,FOODS_3_586,11613,1.68
CA_3,FOODS_3_586,11614,1.68
CA_3,FOODS_3_586,11615,1.68
CA_3,FOODS_3_586,11616,1.68
CA_3,FOODS_3_586,11617,1.68
CA_3,FOODS_3_635,11513,0.88
CA_3,FOODS_3_635,11514,0.88
CA_3,FOODS_3_635,11515,0.88
CA_3,FOODS_3_635,11516,0.88
CA_3,FOODS_3_635,11517,0.88
CA_3,FOODS_3_635,11518,1.0
CA_3,FOODS_3_635,11519,1.0
CA_3,FOODS_3_635,11520,1.0
CA_3,FOODS_3_635,11521,1.0
CA_3,FOODS_3_635,11522,1.0
CA_3,FOODS_3_635,11523,1.0
CA_3,FOODS_3_635,11524,1.0
CA_3,FOODS_3_635,11525,1.0
CA_3,FOODS_3_635,11526,1.0
CA_3,FOODS_3_635,11527,1.0
CA_3,FOODS_3_635,11528,1.0
CA_3,FOODS_3_635,11529,1.0
CA_3,FOODS_3_635,11530,1.0
CA_3,FOODS_3_635,11531,1.0
CA_3,FOODS_3_635,11532,1.0
CA_3,FOODS_3_635,11533,1.0
CA_3,FOODS_3_635,11534,1.0
CA_3,FOODS_3_635,11535,1.0
CA_3,FOODS_3_635,11536,1.0
CA_3,FOODS_3_635,11537,0.88
CA_3,FOODS_3_635,11538,0.88
CA_3,FOODS_3_635,11539,0.88
CA_3,FOODS_3_635,11540,0.88
CA_3,FOODS_3_635,11541,0.88
CA_3,FOODS_3_635,11542,0.88
CA_3,FOODS_3_635,11543,0.88
CA_3,FOODS_3_635,11544,0.88
CA_3,FOODS_3_635,11545,0.88
CA_3,FOODS_3_635,11546,0.88
CA_3,FOODS_3_635,11547,0.88
CA_3,FOODS_3_635,11548,1.0
CA_3,FOODS_3_635,11549,1.0
CA_3,FOODS_3_635,11550,1.0
CA_3,FOODS_3_635,11551,1.0
CA_3,FOODS_3_635,11552,1.0
CA_3,FOODS_3_635,11601,1.0
CA_3,FOODS_3_635,11602,1.0
CA_3,FOODS_3_635,11603,1.0
CA_3,FOODS_3_635,11604,1.0
CA_3,FOODS_3_635,11605,1.0
CA_3,FOODS_3_635,11606,1.0
CA_3,FOODS_3_635,11607,1.0
CA_3,FOODS_3_635,11608,1.0
CA_3,FOODS_3_635,11609,1.0
CA_3,FOODS_3_635,11610,1.0
CA_3,FOODS_3_635,11611,1.0
CA_3,FOODS_3_635,11612,1.0
CA_3,FOODS_3_635,11613,0.88
CA_3,FOODS_3_635,11614,0.88
CA_3,FOODS_3_635,11615,0.88
CA_3,FOODS_3_635,11616,0.88
CA_3,FOODS_3_635,11617,0.88
CA_4,HOBBIES_1_178,11513,0.48
CA_4,HOBBIES_1_178,11514,0.48
CA_4,HOBBIES_1_178,11515,0.48
CA_4,HOBBIES_1_178,11516,0.48
CA_4,HOBBIES_1_178,11517,0.48
CA_4,HOBBIES_1_178,11518,0.48
CA_4,HOBBIES_1_178,11519,0.48
CA_4,HOBBIES_1_178,11520,0.48
CA_4,HOBBIES_1_178,11521,0.48
CA_4,HOBBIES_1_178,11522,0.48
CA_4,HOBBIES_1_178,11523,0.48
CA_4,HOBBIES_1_178,11524,0.48
CA_4,HOBBIES_1_178,11525,0.48
CA_4,HOBBIES_1_178,11526,0.48
CA_4,HOBBIES_1_178,11527,0.48
CA_4,HOBBIES_1_178,11528,0.48
CA_4,HOBBIES_1_178,11529,0.48
CA_4,HOBBIES_1_178,11530,0.48
CA_4,HOBBIES_1_178,11531,0.48
CA_4,HOBBIES_1_178,11532,0.48
CA_4,HOBBIES_1_178,11533,0.48
CA_4,HOBBIES_1_178,11534,0.48
CA_4,HOBBIES_1_178,11535,0.48
CA_4,HOBBIES_1_178,11536,0.48
CA_4,HOBBIES_1_178,11537,0.48
CA_4,HOBBIES_1_178,11538,0.48
CA_4,HOBBIES_1_178,11539,0.48
CA_4,HOBBIES_1_178,11540,0.48
CA_4,HOBBIES_1_178,11541,0.48
CA_4,HOBBIES_1_178,11542,0.48
CA_4,HOBBIES_1_178,11543,0.48
CA_4,HOBBIES_1_178,11544,0.48
CA_4,HOBBIES_1_178,11545,0.48
CA_4,HOBBIES_1_178,11546,0.48
CA_4,HOBBIES_1_178,11547,0.48
CA_4,HOBBIES_1_178,11548,0.48
CA_4,HOBBIES_1_178,11549,0.48
CA_4,HOBBIES_1_178,11550,0.48
CA_4,HOBBIES_1_178,11551,0.48
CA_4,HOBBIES_1_178,11552,0.48
CA_4,HOBBIES_1_178,11601,0.48
CA_4,HOBBIES_1_178,11602,0.48
CA_4,HOBBIES_1_178,11603,0.48
CA_4,HOBBIES_1_178,11604,0.48
CA_4,HOBBIES_1_178,11605,0.48
CA_4,HOBBIES_1_178,11606,0.48
CA_4,HOBBIES_1_178,11607,0.48
CA_4,HOBBIES_1_178,11608,0.48
CA_4,HOBBIES_1_178,11609,0.48
CA_4,HOBBIES_1_178,11610,0.48
CA_4,HOBBIES_1_178,11611,0.48
CA_4,HOBBIES_1_178,11612,0.48
CA_4,HOBBIES_1_178,11613,0.48
CA_4,HOBBIES_1_178,11614,0.48
CA_4,HOBBIES_1_178,11615,0.48
CA_4,HOBBIES_1_178,11616,0.48
CA_4,HOBBIES_1_178,11617,0.48
CA_4,HOBBIES_1_371,11513,0.48
CA_4,HOBBIES_1_371,11514,0.48
CA_4,HOBBIES_1_371,11515,0.48
CA_4,HOBBIES_1_371,11516,0.48
CA_4,HOBBIES_1_371,11517,0.48
CA_4,HOBBIES_1_371,11518,0.48
CA_4,HOBBIES_1_371,11519,0.48
CA_4,HOBBIES_1_371,11520,0.48
CA_4,HOBBIES_1_371,11521,0.48
CA_4,HOBBIES_1_371,11522,0.48
CA_4,HOBBIES_1_371,11523,0.48
CA_4,HOBBIES_1_371,11524,0.48
CA_4,HOBBIES_1_371,11525,0.48
CA_4,HOBBIES_1_371,11526,0.48
CA_4,HOBBIES_1_371,11527,0.48
CA_4,HOBBIES_1_371,11528,0.48
CA_4,HOBBIES_1_371,11529,0.48
CA_4,HOBBIES_1_371,11530,0.48
CA_4,HOBBIES_1_371,11531,0.48
CA_4,HOBBIES_1_371,11532,0.48
CA_4,HOBBIES_1_371,11533,0.48
CA_4,HOBBIES_1_371,11534,0.48
CA_4,HOBBIES_1_371,11535,0.48
CA_4,HOBBIES_1_371,11536,0.48
CA_4,HOBBIES_1_371,11537,0.48
CA_4,HOBBIES_1_371,11538,0.48
CA_4,HOBBIES_1_371,11539,0.48
CA_4,HOBBIES_1_371,11540,0.48
CA_4,HOBBIES_1_371,11541,0.48
CA_4,HOBBIES_1_371,11542,0.48
CA_4,HOBBIES_1_371,11543,0.48
CA_4,HOBBIES_1_371,11544,0.48
CA_4,HOBBIES_1_371,11545,0.48
CA_4,HOBBIES_1_371,11546,0.48
CA_4,HOBBIES_1_371,11547,0.48
CA_4,HOBBIES_1_371,11548,0.48
CA_4,HOBBIES_1_371,11549,0.48
CA_4,HOBBIES_1_371,11550,0.48
CA_4,HOBBIES_1_371,11551,0.48
CA_4,HOBBIES_1_371,11552,0.48
CA_4,HOBBIES_1_371,11601,0.48
CA_4,HOBBIES_1_371,11602,0.48
CA_4,HOBBIES_1_371,11603,0.48
CA_4,HOBBIES_1_371,11604,0.48
CA_4,HOBBIES_1_371,11605,0.48
CA_4,HOBBIES_1_371,11606,0.48
CA_4,HOBBIES_1_371,11607,0.48
CA_4,HOBBIES_1_371,11608,0.48
CA_4,HOBBIES_1_371,11609,0.48
CA_4,HOBBIES_1_371,11610,0.48
CA_4,HOBBIES_1_371,11611,0.48
CA_4,HOBBIES_1_371,11612,0.48
CA_4,HOBBIES_1_371,11613,0.48
CA_4,HOBBIES_1_371,11614,0.48
CA_4,HOBBIES_1_371,11615,0.48
CA_4,HOBBIES_1_371,11616,0.48
CA_4,HOBBIES_1_371,11617,0.48
CA_4,HOUSEHOLD_1_110,11513,3.84
CA_4,HOUSEHOLD_1_110,11514,3.84
CA_4,HOUSEHOLD_1_110,11515,3.84
CA_4,HOUSEHOLD_1_110,11516,3.84
CA_4,HOUSEHOLD_1_110,11517,3.84
CA_4,HOUSEHOLD_1_110,11518,3.84
CA_4,HOUSEHOLD_1_110,11519,3.84
CA_4,HOUSEHOLD_1_110,11520,3.84
CA_4,HOUSEHOLD_1_110,11521,3.84
CA_4,HOUSEHOLD_1_110,11522,3.84
CA_4,HOUSEHOLD_1_110,11523,3.84
CA_4,HOUSEHOLD_1_110,11524,3.84
CA_4,HOUSEHOLD_1_110,11525,3.84
CA_4,HOUSEHOLD_1_110,11526,3.84
CA_4,HOUSEHOLD_1_110,11527,3.84
CA_4,HOUSEHOLD_1_110,11528,3.84
CA_4,HOUSEHOLD_1_110,11529,3.84
CA_4,HOUSEHOLD_1_110,11530,3.84
CA_4,HOUSEHOLD_1_110,11531,3.84
CA_4,HOUSEHOLD_1_110,11532,3.84
CA_4,HOUSEHOLD_1_110,11533,3.84
CA_4,HOUSEHOLD_1_110,11534,3.84
CA_4,HOUSEHOLD_1_110,11535,3.84
CA_4,HOUSEHOLD_1_110,11536,3.84
CA_4,HOUSEHOLD_1_110,11537,3.84
CA_4,HOUSEHOLD_1_110,11538,3.84
CA_4,HOUSEHOLD_1_110,11539,3.84
CA_4,HOUSEHOLD_1_110,11540,3.84
CA_4,HOUSEHOLD_1_110,11541,3.84
CA_4,HOUSEHOLD_1_110,11542,3.97
CA_4,HOUSEHOLD_1_110,11543,3.97
CA_4,HOUSEHOLD_1_110,11544,3.97
CA_4,HOUSEHOLD_1_110,11545,3.97
CA_4,HOUSEHOLD_1_110,11546,3.97
CA_4,HOUSEHOLD_1_110,11547,3.97
CA_4,HOUSEHOLD_1_110,11548,3.97
CA_4,HOUSEHOLD_1_110,11549,3.97
CA_4,HOUSEHOLD_1_110,11550,3.97
CA_4,HOUSEHOLD_1_110,11551,3.97
CA_4,HOUSEHOLD_1_110,11552,3.97
CA_4,HOUSEHOLD_1_110,11601,3.97
CA_4,HOUSEHOLD_1_110,11602,3.97
CA_4,HOUSEHOLD_1_110,11603,3.97
CA_4,HOUSEHOLD_1_110,11604,3.97
CA_4,HOUSEHOLD_1_110,11605,3.97
CA_4,HOUSEHOLD_1_110,11606,3.97
CA_4,HOUSEHOLD_1_110,11607,3.97
CA_4,HOUSEHOLD_1_110,11608,3.97
CA_4,HOUSEHOLD_1_110,11609,3.97
CA_4,HOUSEHOLD_1_110,11610,3.97
CA_4,HOUSEHOLD_1_110,11611,3.97
CA_4,HOUSEHOLD_1_110,11612,3.97
CA_4,HOUSEHOLD_1_110,11613,3.97
CA_4,HOUSEHOLD_1_110,11614,3.97
CA_4,HOUSEHOLD_1_110,11615,3.97
CA_4,HOUSEHOLD_1_110,11616,3.97
CA_4,HOUSEHOLD_1_110,11617,3.97
CA_4,HOUSEHOLD_1_151,11513,0.93
CA_4,HOUSEHOLD_1_151,11514,0.93
CA_4,HOUSEHOLD_1_151,11515,0.93
CA_4,HOUSEHOLD_1_151,11516,0.93
CA_4,HOUSEHOLD_1_151,11517,0.93
CA_4,HOUSEHOLD_1_151,11518,0.93
CA_4,HOUSEHOLD_1_151,11519,0.93
CA_4,HOUSEHOLD_1_151,11520,0.93
CA_4,HOUSEHOLD_1_151,11521,0.93
CA_4,HOUSEHOLD_1_151,11522,0.93
CA_4,HOUSEHOLD_1_151,11523,0.93
CA_4,HOUSEHOLD_1_151,11524,0.93
CA_4,HOUSEHOLD_1_151,11525,0.93
CA_4,HOUSEHOLD_1_151,11526,0.93
CA_4,HOUSEHOLD_1_151,11527,0.93
CA_4,HOUSEHOLD_1_151,11528,0.93
CA_4,HOUSEHOLD_1_151,11529,0.93
CA_4,HOUSEHOLD_1_151,11530,0.93
CA_4,HOUSEHOLD_1_151,11531,0.93
CA_4,HOUSEHOLD_1_151,11532,0.93
CA_4,HOUSEHOLD_1_151,11533,0.93
CA_4,HOUSEHOLD_1_151,11534,0.93
CA_4,HOUSEHOLD_1_151,11535,0.93
CA_4,HOUSEHOLD_1_151,11536,0.93
CA_4,HOUSEHOLD_1_151,11537,0.93
CA_4,HOUSEHOLD_1_151,11538,0.93
CA_4,HOUSEHOLD_1_151,11539,0.93
CA_4,HOUSEHOLD_1_151,11540,0.93
CA_4,HOUSEHOLD_1_151,11541,0.93
CA_4,HOUSEHOLD_1_151,11542,0.93
CA_4,HOUSEHOLD_1_151,11543,0.93
CA_4,HOUSEHOLD_1_151,11544,0.93
CA_4,HOUSEHOLD_1_151,11545,0.93
CA_4,HOUSEHOLD_1_151,11546,0.93
CA_4,HOUSEHOLD_1_151,11547,0.93
CA_4,HOUSEHOLD_1_151,11548,0.93
CA_4,HOUSEHOLD_1_151,11549,0.93
CA_4,HOUSEHOLD_1_151,11550,0.93
CA_4,HOUSEHOLD_1_151,11551,0.93
CA_4,HOUSEHOLD_1_151,11552,0.93
CA_4,HOUSEHOLD_1_151,11601,0.93
CA_4,HOUSEHOLD_1_151,11602,0.93
CA_4,HOUSEHOLD_1_151,11603,0.88
CA_4,HOUSEHOLD_1_151,11604,0.88
CA_4,HOUSEHOLD_1_151,11605,0.88
CA_4,HOUSEHOLD_1_151,11606,0.88
CA_4,HOUSEHOLD_1_151,11607,0.88
CA_4,HOUSEHOLD_1_151,11608,0.88
CA_4,HOUSEHOLD_1_151,11609,0.88
CA_4,HOUSEHOLD_1_151,11610,0.88
CA_4,HOUSEHOLD_1_151,11611,0.88
CA_4,HOUSEHOLD_1_151,11612,0.88
CA_4,HOUSEHOLD_1_151,11613,0.88
CA_4,HOUSEHOLD_1_151,11614,0.88
CA_4,HOUSEHOLD_1_151,11615,0.88
CA_4,HOUSEHOLD_1_151,11616,0.88
CA_4,HOUSEHOLD_1_151,11617,0.88
CA_4,HOUSEHOLD_1_191,11513,2.96
CA_4,HOUSEHOLD_1_191,11514,2.96
CA_4,HOUSEHOLD_1_191,11515,2.96
CA_4,HOUSEHOLD_1_191,11516,2.96
CA_4,HOUSEHOLD_1_191,11517,2.96
CA_4,HOUSEHOLD_1_191,11518,2.96
CA_4,HOUSEHOLD_1_191,11519,2.96
CA_4,HOUSEHOLD_1_191,11520,2.96
CA_4,HOUSEHOLD_1_191,11521,2.96
CA_4,HOUSEHOLD_1_191,11522,2.96
CA_4,HOUSEHOLD_1_191,11523,2.96
CA_4,HOUSEHOLD_1_191,11524,2.96
CA_4,HOUSEHOLD_1_191,11525,2.96
CA_4,HOUSEHOLD_1_191,11526,2.96
CA_4,HOUSEHOLD_1_191,11527,2.96
